antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)","Psychological Factors & Mental Health, Symptom Experience & Severity",0.052552552552552555,0.23573573573573572,0.03153153153153153,0.5999999999999999,2.545222929936305,1.0,0.019143016890764634,1.9106606606606602,0.6407818277865821,0.12280701754385964,0.4766208251473476,0.36687898089171966
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Psychological Factors & Mental Health,0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Psychological Factors & Mental Health,0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health, Symptom Experience & Severity",0.04804804804804805,0.23573573573573572,0.028528528528528527,0.59375,2.5187101910828025,1.0,0.017201886571255938,1.8812658812658813,0.6334052797609164,0.11176470588235295,0.46844302554027506,0.3573845541401274
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Psychological Factors & Mental Health,0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)","Psychological Factors & Mental Health, Symptom Experience & Severity",0.04804804804804805,0.23573573573573572,0.028528528528528527,0.59375,2.5187101910828025,1.0,0.017201886571255938,1.8812658812658813,0.6334052797609164,0.11176470588235295,0.46844302554027506,0.3573845541401274
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)","Psychological Factors & Mental Health, Symptom Experience & Severity",0.04804804804804805,0.23573573573573572,0.028528528528528527,0.59375,2.5187101910828025,1.0,0.017201886571255938,1.8812658812658813,0.6334052797609164,0.11176470588235295,0.46844302554027506,0.3573845541401274
"Alternative Surgical Treatments/Diagnostics, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Psychological Factors & Mental Health,0.04804804804804805,0.23723723723723725,0.028528528528528527,0.59375,2.502768987341772,1.0,0.01712974235496758,1.8775698775698777,0.6307487962809232,0.11111111111111112,0.4673966535433071,0.357001582278481
"Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms), Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms), Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms), Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Botox Treatment Experiences & Procedures, Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Comorbidities, Deterioration indicators (worsening symptoms)","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.08108108108108109,0.24474474474474475,0.04804804804804805,0.5925925925925926,2.4212678936605316,1.0,0.028203879555230904,1.8538083538083536,0.6387867647058824,0.17297297297297295,0.46056991385023194,0.39445580549875026
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.1906906906906907,0.36036036036036034,0.11261261261261261,0.5905511811023622,1.638779527559055,1.0,0.0438952465979493,1.562196812196812,0.48163265306122444,0.2568493150684932,0.3598757901741155,0.4515255905511811
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.1906906906906907,0.36036036036036034,0.11261261261261261,0.5905511811023622,1.638779527559055,1.0,0.0438952465979493,1.562196812196812,0.48163265306122444,0.2568493150684932,0.3598757901741155,0.4515255905511811
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.1906906906906907,0.36036036036036034,0.11261261261261261,0.5905511811023622,1.638779527559055,1.0,0.0438952465979493,1.562196812196812,0.48163265306122444,0.2568493150684932,0.3598757901741155,0.4515255905511811
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.1891891891891892,0.36036036036036034,0.1111111111111111,0.5873015873015872,1.6297619047619045,1.0,0.0429348267186105,1.5498960498960497,0.47657657657657665,0.2534246575342466,0.3547954393024814,0.4478174603174603
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.1891891891891892,0.36036036036036034,0.1111111111111111,0.5873015873015872,1.6297619047619045,1.0,0.0429348267186105,1.5498960498960497,0.47657657657657665,0.2534246575342466,0.3547954393024814,0.4478174603174603
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.1891891891891892,0.36036036036036034,0.1111111111111111,0.5873015873015872,1.6297619047619045,1.0,0.0429348267186105,1.5498960498960497,0.47657657657657665,0.2534246575342466,0.3547954393024814,0.4478174603174603
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.17417417417417416,0.35285285285285284,0.1021021021021021,0.5862068965517242,1.6613352898019078,1.0,0.04064424785145507,1.5639389389389393,0.4820320855614974,0.24028268551236753,0.36058884710776873,0.4377842993396919
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.17417417417417416,0.35285285285285284,0.1021021021021021,0.5862068965517242,1.6613352898019078,1.0,0.04064424785145507,1.5639389389389393,0.4820320855614974,0.24028268551236753,0.36058884710776873,0.4377842993396919
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.17417417417417416,0.35285285285285284,0.1021021021021021,0.5862068965517242,1.6613352898019078,1.0,0.04064424785145507,1.5639389389389393,0.4820320855614974,0.24028268551236753,0.36058884710776873,0.4377842993396919
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health, Symptom Experience & Severity","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.17417417417417416,0.36036036036036034,0.1021021021021021,0.5862068965517242,1.6267241379310347,1.0,0.039336633931228535,1.545795795795796,0.4665240641711231,0.23611111111111116,0.353084021369597,0.4347701149425288
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Comorbidities, Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",0.06156156156156156,0.17417417417417416,0.036036036036036036,0.5853658536585366,3.36080740117746,1.0,0.025313601890178467,1.991697579932874,0.7485333333333333,0.18045112781954886,0.4979157427937916,0.3961312026913373
"Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.06156156156156156,0.19369369369369369,0.036036036036036036,0.5853658536585366,3.022121384004538,1.0,0.024111949787625465,1.944621091679915,0.713,0.1643835616438356,0.4857610028614252,0.38570618264322176
"Botox Treatment Experiences & Procedures, Comorbidities, Self-Treatment & Behavioral Interventions","Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health, Symptom Experience & Severity",0.06156156156156156,0.15315315315315314,0.036036036036036036,0.5853658536585366,3.822094691535151,1.0,0.02660768876985093,2.042395336512983,0.7867999999999999,0.20168067226890757,0.5103788271925273,0.4103299856527977
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.1906906906906907,0.35285285285285284,0.1111111111111111,0.5826771653543307,1.651331881387167,1.0,0.043825356888419945,1.5507110884469375,0.4873639873639873,0.2569444444444445,0.3551345524964831,0.44878539118780364
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.1906906906906907,0.35285285285285284,0.1111111111111111,0.5826771653543307,1.651331881387167,1.0,0.043825356888419945,1.5507110884469375,0.4873639873639873,0.2569444444444445,0.3551345524964831,0.44878539118780364
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.1906906906906907,0.35285285285285284,0.1111111111111111,0.5826771653543307,1.651331881387167,1.0,0.043825356888419945,1.5507110884469375,0.4873639873639873,0.2569444444444445,0.3551345524964831,0.44878539118780364
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Psychological Factors & Mental Health,0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions","Psychological Factors & Mental Health, Symptom Experience & Severity",0.12912912912912913,0.23573573573573572,0.07507507507507508,0.5813953488372093,2.466301288697971,1.0,0.044634724814905,1.8257424090757426,0.6826896551724138,0.2590673575129534,0.4522776077123407,0.4499333432084136
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",Psychological Factors & Mental Health,0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions","Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health, Symptom Experience & Severity",0.12912912912912913,0.23573573573573572,0.07507507507507508,0.5813953488372093,2.466301288697971,1.0,0.044634724814905,1.8257424090757426,0.6826896551724138,0.2590673575129534,0.4522776077123407,0.4499333432084136
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",Psychological Factors & Mental Health,0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Psychological Factors & Mental Health,0.12912912912912913,0.23723723723723725,0.07507507507507508,0.5813953488372093,2.4506917868707685,1.0,0.04444083723363003,1.8221554888221556,0.6797241379310345,0.2577319587628866,0.4511994140267351,0.4489255225198705
