support,itemsets
0.04954954954954955,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.04954954954954955,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.04804804804804805,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.04804804804804805,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.04804804804804805,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.04804804804804805,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics'})"
0.046546546546546545,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities'})"
0.046546546546546545,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity'})"
0.046546546546546545,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Psychological Factors & Mental Health'})"
0.046546546546546545,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity'})"
0.04504504504504504,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Psychological Factors & Mental Health'})"
0.04504504504504504,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.04504504504504504,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity'})"
0.04504504504504504,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions'})"
0.04354354354354354,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.042042042042042045,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.042042042042042045,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.042042042042042045,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.042042042042042045,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.03903903903903904,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.03753753753753754,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.03753753753753754,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.036036036036036036,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.036036036036036036,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Psychological Factors & Mental Health'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity'})"
0.03153153153153153,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Botox Treatment Experiences & Procedures'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Psychological Factors & Mental Health'})"
0.03153153153153153,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures'})"
0.03153153153153153,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health'})"
0.03003003003003003,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.03003003003003003,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.028528528528528527,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.028528528528528527,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.028528528528528527,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.028528528528528527,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.028528528528528527,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.028528528528528527,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.028528528528528527,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.028528528528528527,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.02702702702702703,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.02702702702702703,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
