antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",0.1678726483357453,0.5340086830680174,0.14616497829232997,0.8706896551724138,1.6304784599570132,1.0,0.05651952643141821,3.603666184273999,0.46469220835126984,0.2630208333333333,0.7225048190190619,0.5722011961498925
"Psychological Factors & Mental Health, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.25615050651230103,0.5904486251808972,0.22286541244573083,0.8700564971751412,1.473551567519663,1.0,0.0716216980361522,3.1517649279557034,0.43203294759714983,0.35730858468677495,0.6827174542332953,0.623753738783649
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.41678726483357453,0.6772793053545586,0.361794500723589,0.8680555555555555,1.2816803181386514,1.0,0.07951311151647916,2.4458831594180808,0.37683374689826293,0.49407114624505927,0.5911497259591427,0.7011217948717948
"Comorbidities, Deterioration indicators (worsening symptoms)","Improvement indicators (success, relief, reduced symptoms)",0.15195369030390737,0.5904486251808972,0.13024602026049203,0.8571428571428571,1.4516806722689075,1.0,0.04052517272938609,2.8668596237337183,0.36689419795221845,0.2127659574468085,0.6511862695608277,0.5388655462184874
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.426917510853835,0.6801736613603473,0.361794500723589,0.847457627118644,1.2459430219978362,1.0,0.07141645426729021,2.096639331082167,0.34444444444444444,0.4854368932038835,0.5230462458777513,0.6896862603678326
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.4645441389290883,0.6801736613603473,0.39363241678726485,0.8473520249221184,1.2457877643003912,1.0,0.07766172894837703,2.0951888714965,0.3684618441971384,0.5240847784200386,0.5227160598243611,0.7130377145887188
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Self-Treatment & Behavioral Interventions,0.1389290882778582,0.516642547033285,0.11577424023154848,0.8333333333333333,1.6129785247432307,1.0,0.04399756220666372,2.9001447178002886,0.44134453781512606,0.21447721179624665,0.6551896207584829,0.5287114845938375
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.5036179450072359,0.6772793053545586,0.4196816208393632,0.8333333333333333,1.2304131054131053,1.0,0.07859160888077221,1.9363241678726475,0.3772594752186589,0.5513307984790874,0.4835575485799699,0.7264957264957265
"Improvement indicators (success, relief, reduced symptoms), Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.2691751085383502,0.516642547033285,0.22286541244573083,0.8279569892473119,1.6025722116803713,1.0,0.08379809877251662,2.8095151953690314,0.5144914491449146,0.39588688946015427,0.6440667052990794,0.6296647691334598
Comorbidities,"Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.5904486251808972,0.1389290882778582,0.8275862068965517,1.4016227180527383,1.0,0.03980891386254114,2.375397973950796,0.3443478260869566,0.22429906542056077,0.5790179115389301,0.5314401622718052
Comorbidities,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.5904486251808972,0.1389290882778582,0.8275862068965517,1.4016227180527383,1.0,0.03980891386254114,2.375397973950796,0.3443478260869566,0.22429906542056077,0.5790179115389301,0.5314401622718052
Comorbidities,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.1678726483357453,0.5832127351664255,0.1389290882778582,0.8275862068965517,1.4190125780782066,1.0,0.041023621882336686,2.4173661360347323,0.35485507246376813,0.2269503546099291,0.5863266283524904,0.5328998032001369
"Botox Treatment Experiences & Procedures, Comorbidities","Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.5904486251808972,0.1389290882778582,0.8275862068965517,1.4016227180527383,1.0,0.03980891386254114,2.375397973950796,0.3443478260869566,0.22429906542056077,0.5790179115389301,0.5314401622718052
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.5036179450072359,0.6801736613603473,0.41678726483357453,0.8275862068965517,1.2167278063096112,1.0,0.07423960325122886,1.8549927641099855,0.35884353741496605,0.5433962264150944,0.46091433921048525,0.72017608217168
"Comorbidities, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.5904486251808972,0.1389290882778582,0.8275862068965517,1.4016227180527383,1.0,0.03980891386254114,2.375397973950796,0.3443478260869566,0.22429906542056077,0.5790179115389301,0.5314401622718052
Self-Treatment & Behavioral Interventions,Alternative Surgical Treatments/Diagnostics,0.516642547033285,0.6772793053545586,0.426917510853835,0.8263305322128852,1.2200734994852642,1.0,0.07700620548252185,1.8582465804584294,0.37317568253323874,0.5566037735849056,0.4618582859152632,0.7283362062773828
Self-Treatment & Behavioral Interventions,"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.516642547033285,0.6772793053545586,0.426917510853835,0.8263305322128852,1.2200734994852642,1.0,0.07700620548252185,1.8582465804584294,0.37317568253323874,0.5566037735849056,0.4618582859152632,0.7283362062773828
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.516642547033285,0.6772793053545586,0.426917510853835,0.8263305322128852,1.2200734994852642,1.0,0.07700620548252185,1.8582465804584294,0.37317568253323874,0.5566037735849056,0.4618582859152632,0.7283362062773828
"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.47756874095513746,0.6772793053545586,0.39363241678726485,0.8242424242424243,1.216990416990417,1.0,0.07018499165411823,1.8361694695344088,0.34129053283363237,0.517110266159696,0.45538796032069606,0.7027195027195028
"Alternative Surgical Treatments/Diagnostics, Comorbidities","Improvement indicators (success, relief, reduced symptoms)",0.15918958031837915,0.5904486251808972,0.13024602026049203,0.8181818181818182,1.3856951871657754,1.0,0.03625275141838104,2.252532561505066,0.3310384394721744,0.2102803738317757,0.5560552521683265,0.5193850267379679
"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.5832127351664255,0.6801736613603473,0.4761215629522431,0.8163771712158808,1.2002481389578163,1.0,0.07943562152211292,1.7417569523213512,0.40029761904761907,0.6047794117647057,0.4258670828514645,0.7581885856079404
Self-Treatment & Behavioral Interventions,"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.516642547033285,0.6685962373371924,0.4196816208393632,0.8123249299719888,1.2149708368195764,1.0,0.07425635784460538,1.7658379592630196,0.3660540986991536,0.5482041587901701,0.43369662275390514,0.7200152788388083
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.3053545586107091,0.5904486251808972,0.24746743849493488,0.8104265402843602,1.372560635628659,1.0,0.067171259170522,2.1603835021707676,0.3907529239766084,0.38169642857142866,0.537119220270293,0.6147720936715919
"Improvement indicators (success, relief, reduced symptoms)","Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.5904486251808972,0.678726483357453,0.47756874095513746,0.8088235294117647,1.1916781638028344,1.0,0.07681562198286418,1.6805076255148614,0.3927401220687437,0.603290676416819,0.4049417064122946,0.7562241314436222
"Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.5904486251808972,0.6801736613603473,0.47756874095513746,0.8088235294117647,1.189142678347935,1.0,0.07596113772066321,1.6729377713458757,0.388371345968519,0.6021897810218979,0.402249134948097,0.7554755944931164
"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.5904486251808972,0.6801736613603473,0.47756874095513746,0.8088235294117647,1.189142678347935,1.0,0.07596113772066321,1.6729377713458757,0.388371345968519,0.6021897810218979,0.402249134948097,0.7554755944931164
Self-Treatment & Behavioral Interventions,Deterioration indicators (worsening symptoms),0.516642547033285,0.6801736613603473,0.41678726483357453,0.8067226890756304,1.186053996066512,1.0,0.06538061200340961,1.6547536651355956,0.3245384231536928,0.5343228200371059,0.3956804441233512,0.7097443232612195
Self-Treatment & Behavioral Interventions,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.516642547033285,0.678726483357453,0.41678726483357453,0.8067226890756304,1.1885828958449052,1.0,0.06612828573283547,1.6622412382810052,0.32824975049900207,0.5353159851301116,0.39840260428495755,0.71039759187257
Self-Treatment & Behavioral Interventions,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.516642547033285,0.6729377713458755,0.41678726483357453,0.8067226890756304,1.1988072648414207,1.0,0.06911898065053901,1.6921915308626452,0.34309505988023964,0.5393258426966292,0.4090503458020381,0.7130387638926539
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.516642547033285,0.6801736613603473,0.41678726483357453,0.8067226890756304,1.186053996066512,1.0,0.06538061200340961,1.6547536651355956,0.3245384231536928,0.5343228200371059,0.3956804441233512,0.7097443232612195
"Improvement indicators (success, relief, reduced symptoms)","Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.5904486251808972,0.6729377713458755,0.4761215629522431,0.8063725490196079,1.1982869491882775,1.0,0.07878638102877394,1.6891315100111748,0.4040405125285963,0.6047794117647057,0.4079797848342878,0.756949715370019
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.41678726483357453,0.5904486251808972,0.33285094066570187,0.798611111111111,1.3525497004357299,1.0,0.08675947315181126,2.0336344128948545,0.44693062897831476,0.49356223175965663,0.5082695327836669,0.6811683006535947
Psychological Factors & Mental Health,"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",0.34876989869753977,0.5340086830680174,0.2778581765557164,0.7966804979253114,1.491886786087778,1.0,0.09161202225847731,2.2919164771552634,0.5062847222222223,0.45933014354067,0.5636839256720191,0.6585028505886719
"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.6685962373371924,0.6801736613603473,0.532561505065123,0.7965367965367965,1.1710785668232477,1.0,0.0777999543437331,1.5719124303353145,0.4408107081830266,0.652482269503546,0.36383224618518745,0.7897577599705259
"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.5832127351664255,0.6772793053545586,0.4645441389290883,0.7965260545905708,1.1760673156454795,1.0,0.06954622278163952,1.5860541456355235,0.35919652128764296,0.5836363636363637,0.36950450099589427,0.7412117452440034
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.3068017366136035,0.5904486251808972,0.24312590448625182,0.7924528301886792,1.3421198668146503,1.0,0.06197524089963788,1.9732929877647671,0.36773039069490004,0.37168141592920356,0.493232882192146,0.602108768035516
"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.6729377713458755,0.6772793053545586,0.532561505065123,0.7913978494623656,1.168495542689091,1.0,0.07679467874114365,1.5470631238157757,0.4408907272027704,0.6513274336283186,0.3536139640291238,0.7888613178935759
"Comorbidities, Deterioration indicators (worsening symptoms)",Self-Treatment & Behavioral Interventions,0.15195369030390737,0.516642547033285,0.12011577424023155,0.7904761904761906,1.5300253434707218,1.0,0.041610032650513856,2.3069332982502315,0.40848719108515985,0.2189973614775726,0.5665240946678074,0.5114845938375351
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",Deterioration indicators (worsening symptoms),0.6772793053545586,0.6801736613603473,0.5340086830680174,0.7884615384615385,1.1592062193126025,1.0,0.07334113818141463,1.5119063281147225,0.42557147544569657,0.6485061511423552,0.33858336233901876,0.786783960720131
Alternative Surgical Treatments/Diagnostics,Deterioration indicators (worsening symptoms),0.6772793053545586,0.6801736613603473,0.5340086830680174,0.7884615384615385,1.1592062193126025,1.0,0.07334113818141463,1.5119063281147225,0.42557147544569657,0.6485061511423552,0.33858336233901876,0.786783960720131
Alternative Surgical Treatments/Diagnostics,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.6772793053545586,0.678726483357453,0.5340086830680174,0.7884615384615385,1.1616778743644416,1.0,0.07432128189393927,1.5187475332193137,0.43125888657989736,0.6496478873239437,0.34156271656271675,0.787620961128424
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",Alternative Surgical Treatments/Diagnostics,0.678726483357453,0.6772793053545586,0.5340086830680174,0.7867803837953092,1.1616778743644416,1.0,0.07432128189393927,1.5135600578871207,0.43320149417710413,0.6496478873239437,0.33930603229846945,0.787620961128424
"Improvement indicators (success, relief, reduced symptoms)","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.5904486251808972,0.6772793053545586,0.4645441389290883,0.786764705882353,1.1616547259929615,1.0,0.0646455042190161,1.5134487748889671,0.33978402298471017,0.5783783783783785,0.33925745185966794,0.7363310708898945
"Improvement indicators (success, relief, reduced symptoms)","Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.5904486251808972,0.6685962373371924,0.4645441389290883,0.786764705882353,1.1767411510058572,1.0,0.06977240979222216,1.5541693697290293,0.36673161388329345,0.5846994535519127,0.35656948368867236,0.740784950343774
"Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.5904486251808972,0.6772793053545586,0.4645441389290883,0.786764705882353,1.1616547259929615,1.0,0.0646455042190161,1.5134487748889671,0.33978402298471017,0.5783783783783785,0.33925745185966794,0.7363310708898945
"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.5904486251808972,0.6772793053545586,0.4645441389290883,0.786764705882353,1.1616547259929615,1.0,0.0646455042190161,1.5134487748889671,0.33978402298471017,0.5783783783783785,0.33925745185966794,0.7363310708898945
Alternative Surgical Treatments/Diagnostics,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.6772793053545586,0.6729377713458755,0.532561505065123,0.7863247863247863,1.168495542689091,1.0,0.07679467874114365,1.5306512301013024,0.4468219925911485,0.6513274336283186,0.346683306860298,0.7888613178935759
Deterioration indicators (worsening symptoms),Alternative Surgical Treatments/Diagnostics,0.6801736613603473,0.6772793053545586,0.5340086830680174,0.7851063829787235,1.1592062193126025,1.0,0.07334113818141463,1.5017695691421535,0.42942280101534086,0.6485061511423552,0.3341188817860894,0.786783960720131
Deterioration indicators (worsening symptoms),"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.6801736613603473,0.6772793053545586,0.5340086830680174,0.7851063829787235,1.1592062193126025,1.0,0.07334113818141463,1.5017695691421535,0.42942280101534086,0.6485061511423552,0.3341188817860894,0.786783960720131
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.426917510853835,0.5904486251808972,0.3342981186685962,0.7830508474576271,1.326196410767697,1.0,0.08222526131929858,1.8877758683068016,0.4291945428309065,0.48940677966101687,0.47027609750254534,0.6746136590229312
Deterioration indicators (worsening symptoms),"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.6801736613603473,0.6685962373371924,0.532561505065123,0.7829787234042553,1.1710785668232477,1.0,0.0777999543437331,1.5270565534462703,0.4567676568955344,0.652482269503546,0.34514540555607187,0.7897577599705259
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.3068017366136035,0.516642547033285,0.23878437047756873,0.7783018867924527,1.506461074996036,1.0,0.08027753983928157,2.1802506389136918,0.48498766369330054,0.40841584158415845,0.5413371370466612,0.6202433803710163
Comorbidities,"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.47756874095513746,0.13024602026049203,0.7758620689655171,1.6246081504702192,1.0,0.05007529095398559,2.330847155738616,0.4620289855072463,0.2528089887640449,0.570971439488012,0.5242946708463949
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.1678726483357453,0.4645441389290883,0.13024602026049203,0.7758620689655171,1.670157911698356,1.0,0.05226176538961759,2.3889569186240665,0.48220289855072457,0.2593659942363112,0.5814072693383036,0.528117950370609
"Alternative Surgical Treatments/Diagnostics, Comorbidities",Self-Treatment & Behavioral Interventions,0.15918958031837915,0.516642547033285,0.12301013024602026,0.7727272727272727,1.4956709956709957,1.0,0.04076602000917315,2.1267727930535454,0.3941480206540448,0.22251308900523561,0.5298040283070223,0.5054112554112554
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.34876989869753977,0.5904486251808972,0.2691751085383502,0.7717842323651453,1.3071149621674396,1.0,0.06324440134790704,1.7945796605709778,0.36078853046594994,0.40172786177105835,0.44276644722372926,0.6138332926531609
"Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.34876989869753977,0.5904486251808972,0.2691751085383502,0.7717842323651453,1.3071149621674396,1.0,0.06324440134790704,1.7945796605709778,0.36078853046594994,0.40172786177105835,0.44276644722372926,0.6138332926531609
Psychological Factors & Mental Health,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.34876989869753977,0.5832127351664255,0.2691751085383502,0.7717842323651453,1.3233322693903606,1.0,0.0657680619752409,1.826286014998027,0.3751851851851853,0.406113537117904,0.45244064084831725,0.6166613469518034
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.34876989869753977,0.5904486251808972,0.2691751085383502,0.7717842323651453,1.3071149621674396,1.0,0.06324440134790704,1.7945796605709778,0.36078853046594994,0.40172786177105835,0.44276644722372926,0.6138332926531609
Psychological Factors & Mental Health,"Improvement indicators (success, relief, reduced symptoms)",0.34876989869753977,0.5904486251808972,0.2691751085383502,0.7717842323651453,1.3071149621674396,1.0,0.06324440134790704,1.7945796605709778,0.36078853046594994,0.40172786177105835,0.44276644722372926,0.6138332926531609
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.3053545586107091,0.516642547033285,0.2301013024602026,0.7535545023696683,1.4585606754550162,1.0,0.07234214555134133,1.9613158187687858,0.4525943396226417,0.3887530562347189,0.49013820699832567,0.5994663268150863
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.5036179450072359,0.5904486251808972,0.3791606367583213,0.7528735632183908,1.2750873337840885,1.0,0.08180011351237015,1.657254400430788,0.4346248859412905,0.5303643724696357,0.39659233987246667,0.6975152129817445
Comorbidities,"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",0.1678726483357453,0.5036179450072359,0.12590448625180897,0.75,1.4892241379310345,1.0,0.04136080807403854,1.9855282199710564,0.39478260869565207,0.23076923076923075,0.4963556851311953,0.5
Comorbidities,Self-Treatment & Behavioral Interventions,0.1678726483357453,0.516642547033285,0.12590448625180897,0.75,1.4516806722689077,1.0,0.039174333638406555,1.9334298118668598,0.3739130434782609,0.22538860103626943,0.4827844311377246,0.49684873949579833
"Comorbidities, Symptom Experience & Severity",Self-Treatment & Behavioral Interventions,0.1678726483357453,0.516642547033285,0.12590448625180897,0.75,1.4516806722689077,1.0,0.039174333638406555,1.9334298118668598,0.3739130434782609,0.22538860103626943,0.4827844311377246,0.49684873949579833
"Botox Treatment Experiences & Procedures, Comorbidities",Self-Treatment & Behavioral Interventions,0.1678726483357453,0.516642547033285,0.12590448625180897,0.75,1.4516806722689077,1.0,0.039174333638406555,1.9334298118668598,0.3739130434782609,0.22538860103626943,0.4827844311377246,0.49684873949579833
Comorbidities,"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",0.1678726483357453,0.516642547033285,0.12590448625180897,0.75,1.4516806722689077,1.0,0.039174333638406555,1.9334298118668598,0.3739130434782609,0.22538860103626943,0.4827844311377246,0.49684873949579833
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)","Improvement indicators (success, relief, reduced symptoms)",0.5340086830680174,0.5904486251808972,0.39363241678726485,0.7371273712737128,1.2484191508581752,1.0,0.07832772403509247,1.5579840959613291,0.42701863354037256,0.5386138613861386,0.3581449242054258,0.7018970189701897
"Psychological Factors & Mental Health, Symptom Experience & Severity",Self-Treatment & Behavioral Interventions,0.34876989869753977,0.516642547033285,0.25615050651230103,0.7344398340248964,1.421562815997769,1.0,0.07596113772066329,1.8201429088277872,0.4553672316384184,0.4204275534441807,0.4505925907521061,0.6151190766763138
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",0.34876989869753977,0.516642547033285,0.25615050651230103,0.7344398340248964,1.421562815997769,1.0,0.07596113772066329,1.8201429088277872,0.4553672316384184,0.4204275534441807,0.4505925907521061,0.6151190766763138
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.34876989869753977,0.516642547033285,0.25615050651230103,0.7344398340248964,1.421562815997769,1.0,0.07596113772066329,1.8201429088277872,0.4553672316384184,0.4204275534441807,0.4505925907521061,0.6151190766763138
Psychological Factors & Mental Health,"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",0.34876989869753977,0.5036179450072359,0.25615050651230103,0.7344398340248964,1.458327371583918,1.0,0.08050372684986423,1.8691886758321286,0.4825988700564975,0.42961165048543704,0.46500852860409164,0.6215302618400345
Psychological Factors & Mental Health,Self-Treatment & Behavioral Interventions,0.34876989869753977,0.516642547033285,0.25615050651230103,0.7344398340248964,1.421562815997769,1.0,0.07596113772066329,1.8201429088277872,0.4553672316384184,0.4204275534441807,0.4505925907521061,0.6151190766763138
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.516642547033285,0.5904486251808972,0.3791606367583213,0.7338935574229692,1.2429422749491954,1.0,0.07410975515256107,1.539050955899155,0.4043744571924853,0.5208747514910538,0.3502489334956599,0.6880252100840336
Self-Treatment & Behavioral Interventions,"Improvement indicators (success, relief, reduced symptoms)",0.516642547033285,0.5904486251808972,0.3791606367583213,0.7338935574229692,1.2429422749491954,1.0,0.07410975515256107,1.539050955899155,0.4043744571924853,0.5208747514910538,0.3502489334956599,0.6880252100840336
Self-Treatment & Behavioral Interventions,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.516642547033285,0.5832127351664255,0.3791606367583213,0.7338935574229692,1.258363394985786,1.0,0.07784812379969053,1.5662426689009068,0.42477259222014013,0.5261044176706828,0.36152933395580467,0.6920088134509388
Self-Treatment & Behavioral Interventions,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.516642547033285,0.5904486251808972,0.3791606367583213,0.7338935574229692,1.2429422749491954,1.0,0.07410975515256107,1.539050955899155,0.4043744571924853,0.5208747514910538,0.3502489334956599,0.6880252100840336
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",0.1678726483357453,0.426917510853835,0.12301013024602026,0.7327586206896551,1.7163939216832262,1.0,0.051342357078082684,2.144437701321133,0.5015856777493606,0.2607361963190184,0.5336772901428073,0.5104471069549971
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Self-Treatment & Behavioral Interventions,0.4645441389290883,0.516642547033285,0.3342981186685962,0.7196261682242989,1.3928898662268645,1.0,0.0942948515228878,1.7239749155812825,0.5267813267813267,0.5167785234899328,0.41994515641613944,0.6833424958768554
Comorbidities,"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",0.1678726483357453,0.41678726483357453,0.12011577424023155,0.7155172413793103,1.7167444923371646,1.0,0.05014859230000775,2.0500811296759194,0.5017286537454164,0.2585669781931464,0.5122144262856164,0.5018558429118773
"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.9392185238784371,0.6801736613603473,0.6714905933429812,0.7149460708782743,1.0511228403763566,1.0,0.0326588911391239,1.1219853717682955,0.8001847290640408,0.7083969465648856,0.10872278270084879,0.8510900567157329
Symptom Experience & Severity,Deterioration indicators (worsening symptoms),0.9435600578871202,0.6801736613603473,0.6729377713458755,0.7131901840490796,1.048541313144498,1.0,0.031153072059411757,1.1151164320484144,0.8202371105596911,0.7077625570776255,0.10323265691363821,0.8512759430883696
"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.9392185238784371,0.6772793053545586,0.6685962373371924,0.7118644067796609,1.0510647544545848,1.0,0.03248296790867067,1.1200306461224139,0.7993197278911558,0.7053435114503815,0.10716728737554118,0.8495219469795741
Symptom Experience & Severity,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.9435600578871202,0.678726483357453,0.6714905933429812,0.7116564417177914,1.048517273405104,1.0,0.0310713934167014,1.1142038981433013,0.8198496905393463,0.7062404870624049,0.10249820372519748,0.8504977304537784
Psychological Factors & Mental Health,"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.34876989869753977,0.47756874095513746,0.24746743849493488,0.7095435684647303,1.4857412297246324,1.0,0.08090583709089999,1.7986561918544555,0.5020272904483434,0.42750000000000005,0.4440293789726556,0.6138626933232743
Symptom Experience & Severity,Alternative Surgical Treatments/Diagnostics,0.9435600578871202,0.6772793053545586,0.6685962373371924,0.7085889570552146,1.0462285669340883,1.0,0.029542536771096528,1.107441541625409,0.7828837828837804,0.7021276595744681,0.09701779966436463,0.8478842221173508
Symptom Experience & Severity,"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.9435600578871202,0.6772793053545586,0.6685962373371924,0.7085889570552146,1.0462285669340883,1.0,0.029542536771096528,1.107441541625409,0.7828837828837804,0.7021276595744681,0.09701779966436463,0.8478842221173508
"Deterioration indicators (worsening symptoms), Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.6729377713458755,0.5904486251808972,0.4761215629522431,0.7075268817204301,1.1982869491882775,1.0,0.07878638102877394,1.4003043330211968,0.5059445355999678,0.6047794117647057,0.28586952391808196,0.756949715370019
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)","Improvement indicators (success, relief, reduced symptoms)",0.678726483357453,0.5904486251808972,0.47756874095513746,0.7036247334754797,1.1916781638028344,1.0,0.07681562198286418,1.3818675884184113,0.5006552006552004,0.603290676416819,0.2763416637157473,0.7562241314436222
Deterioration indicators (worsening symptoms),"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.6801736613603473,0.5904486251808972,0.47756874095513746,0.7021276595744681,1.1891426783479349,1.0,0.07596113772066321,1.374922472606988,0.49732620320855603,0.6021897810218979,0.2726862641906624,0.7554755944931164
Deterioration indicators (worsening symptoms),"Improvement indicators (success, relief, reduced symptoms)",0.6801736613603473,0.5904486251808972,0.47756874095513746,0.7021276595744681,1.1891426783479349,1.0,0.07596113772066321,1.374922472606988,0.49732620320855603,0.6021897810218979,0.2726862641906624,0.7554755944931164
"Comorbidities, Self-Treatment & Behavioral Interventions",Psychological Factors & Mental Health,0.12590448625180897,0.34876989869753977,0.08827785817655572,0.7011494252873564,2.0103495969857397,1.0,0.044366163260946515,2.1791161082043864,0.5749647161003149,0.2284644194756554,0.5410983397190295,0.47713072924118854
