antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Psychological Factors & Mental Health,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.3236151603498542,0.6501457725947521,0.27696793002915454,0.855855855855856,1.3164060921908458,1.0,0.06657090158012396,2.427113702623909,0.35535390199637046,0.397489539748954,0.5879879879879885,0.6409324122328608
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",Deterioration indicators (worsening symptoms),0.3236151603498542,0.6618075801749271,0.27696793002915454,0.855855855855856,1.29320950906854,1.0,0.0627969638500965,2.346209912536445,0.33520871143375697,0.3909465020576132,0.5737806772289534,0.6371790292495139
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.4096209912536443,0.6618075801749271,0.3498542274052478,0.8540925266903914,1.2905450953956135,1.0,0.07876395039481848,2.317855365142571,0.3813374485596708,0.48484848484848486,0.5685666953000366,0.6913634439619358
"Psychological Factors & Mental Health, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.22886297376093295,0.5379008746355685,0.19533527696793002,0.8535031847133757,1.5867294978682271,1.0,0.07222968321022702,3.1543288122702484,0.47951640662472134,0.34183673469387754,0.6829753460989771,0.6083234080748451
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.3892128279883382,0.641399416909621,0.33090379008746357,0.8501872659176031,1.3255192373169902,1.0,0.08126290916199885,2.3936588921282813,0.4020691177862123,0.47291666666666676,0.5822295301604704,0.683048178413347
"Alternative Surgical Treatments/Diagnostics, Comorbidities","Improvement indicators (success, relief, reduced symptoms)",0.13848396501457727,0.5379008746355685,0.11661807580174927,0.8421052631578946,1.5655398659249748,1.0,0.042127429897406685,2.9266277939747303,0.4193104906937394,0.20833333333333331,0.658309812385854,0.5294537155897874
"Comorbidities, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.5379008746355685,0.12536443148688048,0.8349514563106798,1.5522403767727002,1.0,0.04460088908533012,2.7997770536786177,0.4186245961147236,0.22279792746113997,0.6428287035619128,0.534006893466993
Comorbidities,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.15014577259475217,0.5306122448979592,0.12536443148688048,0.8349514563106798,1.5735623599701272,1.0,0.04569524602844055,2.843937575030015,0.42889624636004636,0.2257217847769029,0.6483748417053613,0.535607596287208
"Botox Treatment Experiences & Procedures, Comorbidities","Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.5379008746355685,0.12536443148688048,0.8349514563106798,1.5522403767727002,1.0,0.04460088908533012,2.7997770536786177,0.4186245961147236,0.22279792746113997,0.6428287035619128,0.534006893466993
Comorbidities,"Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.5379008746355685,0.12536443148688048,0.8349514563106798,1.5522403767727002,1.0,0.04460088908533012,2.7997770536786177,0.4186245961147236,0.22279792746113997,0.6428287035619128,0.534006893466993
Comorbidities,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.5379008746355685,0.12536443148688048,0.8349514563106798,1.5522403767727002,1.0,0.04460088908533012,2.7997770536786177,0.4186245961147236,0.22279792746113997,0.6428287035619128,0.534006893466993
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.3979591836734694,0.6618075801749271,0.33090379008746357,0.8315018315018315,1.2564102564102564,1.0,0.06753138573213541,2.0070984915705417,0.33898305084745756,0.45400000000000007,0.501768346595933,0.6657509157509158
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Self-Treatment & Behavioral Interventions,0.12536443148688048,0.49416909620991256,0.10349854227405247,0.8255813953488371,1.670645537490567,1.0,0.041547314469311245,2.900097181729833,0.4589671361502346,0.20056497175141239,0.6551839689028883,0.517510461686218
"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.5306122448979592,0.6618075801749271,0.43440233236151604,0.8186813186813187,1.2370382921043712,1.0,0.08323912655441185,1.8651824366110077,0.40822877152028014,0.573076923076923,0.46385941644562323,0.7375344919397783
"Improvement indicators (success, relief, reduced symptoms), Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.24052478134110788,0.49416909620991256,0.19533527696793002,0.812121212121212,1.643407526593367,1.0,0.0764753631565079,2.692325778237561,0.5154983241183716,0.3621621621621621,0.628573923674788,0.6037007240547063
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.47959183673469385,0.6618075801749271,0.3892128279883382,0.8115501519756839,1.2262630049676633,1.0,0.07181531504730171,1.7946017116524031,0.35455680399500616,0.5174418604651163,0.4427732942039619,0.6998279394239653
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.47959183673469385,0.641399416909621,0.3892128279883382,0.8115501519756839,1.2652804642166344,1.0,0.08160290355209138,1.9028966425279792,0.4028787544980538,0.5318725099601593,0.47448538315170397,0.7091841668969329
"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.5379008746355685,0.6618075801749271,0.4358600583090379,0.8102981029810299,1.224371142389838,1.0,0.0798731820924955,1.7827571845064563,0.3965690049903464,0.5706106870229007,0.43907111484907974,0.7344442056755369
"Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.5379008746355685,0.6618075801749271,0.4358600583090379,0.8102981029810299,1.224371142389838,1.0,0.0798731820924955,1.7827571845064563,0.3965690049903464,0.5706106870229007,0.43907111484907974,0.7344442056755369
"Improvement indicators (success, relief, reduced symptoms)","Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.5379008746355685,0.6603498542274052,0.4358600583090379,0.8102981029810299,1.2270739484436788,1.0,0.08065729415464651,1.7904414827155362,0.4004621081839573,0.5717017208413002,0.44147853495702366,0.7351711265457026
"Improvement indicators (success, relief, reduced symptoms)","Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.5379008746355685,0.6501457725947521,0.43440233236151604,0.8075880758807589,1.2421646189556068,1.0,0.08468835264218144,1.8182564776413592,0.4218872398534924,0.5764023210831722,0.4500225835591692,0.7378747554291687
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.49416909620991256,0.641399416909621,0.3979591836734694,0.8053097345132743,1.2555510860820593,1.0,0.0809994135096771,1.8419029949642187,0.4023814801912785,0.5395256916996046,0.45708324339880546,0.7128821399839098
Self-Treatment & Behavioral Interventions,"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.49416909620991256,0.641399416909621,0.3979591836734694,0.8053097345132743,1.2555510860820593,1.0,0.0809994135096771,1.8419029949642187,0.4023814801912785,0.5395256916996046,0.45708324339880546,0.7128821399839098
Self-Treatment & Behavioral Interventions,Alternative Surgical Treatments/Diagnostics,0.49416909620991256,0.641399416909621,0.3979591836734694,0.8053097345132743,1.2555510860820593,1.0,0.0809994135096771,1.8419029949642187,0.4023814801912785,0.5395256916996046,0.45708324339880546,0.7128821399839098
"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.4358600583090379,0.641399416909621,0.3498542274052478,0.8026755852842808,1.251444207965947,1.0,0.07029384015163748,1.817314819390225,0.35615848406546075,0.4809619238476954,0.44973760774397015,0.6740650653694131
Comorbidities,"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.4358600583090379,0.119533527696793,0.7961165048543689,1.8265415462545052,1.0,0.05409098249878877,2.7669720949604324,0.5324645441994729,0.25625,0.6385941145480545,0.5351819982465824
"Alternative Surgical Treatments/Diagnostics, Comorbidities",Self-Treatment & Behavioral Interventions,0.13848396501457727,0.49416909620991256,0.10932944606413994,0.7894736842105262,1.59757801583605,1.0,0.04089495023332114,2.402696793002914,0.4341793570219965,0.20891364902506962,0.5838010010617319,0.5053563111318118
Self-Treatment & Behavioral Interventions,"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.49416909620991256,0.6297376093294461,0.3892128279883382,0.7876106194690264,1.25069649295313,1.0,0.07801596273661476,1.743318756073857,0.3962697924424437,0.5297619047619047,0.42638143683366975,0.702833087512291
Self-Treatment & Behavioral Interventions,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.49416909620991256,0.6603498542274052,0.3892128279883382,0.7876106194690264,1.1927171853327863,1.0,0.06288833734243382,1.5991861030126329,0.3194314023896641,0.5085714285714287,0.3746819096813397,0.6885072964894801
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.49416909620991256,0.6618075801749271,0.3892128279883382,0.7876106194690264,1.190090054968617,1.0,0.06216797422842518,1.5923226433430506,0.31577243143476974,0.5076045627376427,0.3719865730851385,0.6878581731706366
Self-Treatment & Behavioral Interventions,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.49416909620991256,0.6501457725947521,0.3892128279883382,0.7876106194690264,1.2114369617841978,1.0,0.06793087914049417,1.6472303206997079,0.34504419907392414,0.5154440154440154,0.39292035398230063,0.6931326639946029
Self-Treatment & Behavioral Interventions,Deterioration indicators (worsening symptoms),0.49416909620991256,0.6618075801749271,0.3892128279883382,0.7876106194690264,1.190090054968617,1.0,0.06216797422842518,1.5923226433430506,0.31577243143476974,0.5076045627376427,0.3719865730851385,0.6878581731706366
"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.6297376093294461,0.6618075801749271,0.4956268221574344,0.787037037037037,1.1892233643334964,1.0,0.07886169878197008,1.5880339713525156,0.4297359888837424,0.6227106227106227,0.3702905491698593,0.767967857725567
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.27696793002915454,0.5379008746355685,0.21720116618075802,0.7842105263157895,1.4579090001426331,1.0,0.06821987437207286,2.1414349712010243,0.43440138558129465,0.3634146341463415,0.5330234102606675,0.5940022821280845
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",Deterioration indicators (worsening symptoms),0.641399416909621,0.6618075801749271,0.49854227405247814,0.7772727272727273,1.1744693632358831,1.0,0.07405927802191264,1.518414946153389,0.4142537916607237,0.6195652173913043,0.34141849529780577,0.7652883460152182
Alternative Surgical Treatments/Diagnostics,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.641399416909621,0.6603498542274052,0.49854227405247814,0.7772727272727273,1.1770620108368455,1.0,0.07499426259466724,1.5249598381626708,0.419483668520896,0.6206896551724138,0.34424502536090545,0.766119807344973
Alternative Surgical Treatments/Diagnostics,Deterioration indicators (worsening symptoms),0.641399416909621,0.6618075801749271,0.49854227405247814,0.7772727272727273,1.1744693632358831,1.0,0.07405927802191264,1.518414946153389,0.4142537916607237,0.6195652173913043,0.34141849529780577,0.7652883460152182
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.15014577259475217,0.4096209912536443,0.11661807580174927,0.7766990291262136,1.8961406903223577,1.0,0.05511521559894262,2.6438712130815056,0.5561106346483705,0.2631578947368421,0.6217667505693396,0.5306982690115054
"Comorbidities, Deterioration indicators (worsening symptoms)",Self-Treatment & Behavioral Interventions,0.13702623906705538,0.49416909620991256,0.10641399416909621,0.7765957446808511,1.5715182325990085,1.0,0.03869986145228603,2.264195474108011,0.4214179933358015,0.20277777777777778,0.5583420197436999,0.4959674888595996
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.27988338192419826,0.5379008746355685,0.21720116618075802,0.7760416666666666,1.442722448057814,1.0,0.06665165024777092,2.063326327208624,0.4261337390973563,0.3616504854368932,0.5153456887486856,0.589917852303523
Alternative Surgical Treatments/Diagnostics,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.641399416909621,0.6501457725947521,0.4956268221574344,0.7727272727272727,1.188544639217285,1.0,0.07862370270890534,1.5393586005830904,0.4423720707795315,0.6227106227106227,0.3503787878787879,0.7675295556461477
"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.5306122448979592,0.641399416909621,0.4096209912536443,0.7719780219780219,1.203583916083916,1.0,0.06928660677098825,1.5726579788541917,0.3603589664242611,0.5372848948374761,0.3641338336460285,0.7053071928071928
Psychological Factors & Mental Health,"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",0.3236151603498542,0.49854227405247814,0.24927113702623907,0.7702702702702703,1.545045045045045,1.0,0.08793529906756539,2.182815983536272,0.521551724137931,0.4351145038167939,0.5418761785040854,0.6351351351351351
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.3892128279883382,0.5379008746355685,0.29737609329446063,0.7640449438202247,1.4204195974544016,1.0,0.08801817270015047,1.9584201027349717,0.48459216622209766,0.47222222222222227,0.48938432637436646,0.6584452361377546
"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.6501457725947521,0.641399416909621,0.4956268221574344,0.7623318385650225,1.1885446392172851,1.0,0.07862370270890534,1.508828868474614,0.4534313725490197,0.6227106227106227,0.33723431404717663,0.7675295556461477
"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.5379008746355685,0.641399416909621,0.4096209912536443,0.7615176151761518,1.1872751909337276,1.0,0.06461168390721556,1.5036774450039758,0.3413451283720827,0.5321969696969698,0.33496375614162655,0.7000769894062577
"Improvement indicators (success, relief, reduced symptoms)","Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.5379008746355685,0.6297376093294461,0.4096209912536443,0.7615176151761518,1.2092617685436113,1.0,0.07088458040442336,1.5525775245163,0.37448499612694647,0.5403846153846155,0.3559097795702367,0.7059902890695573
"Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.5379008746355685,0.641399416909621,0.4096209912536443,0.7615176151761518,1.1872751909337276,1.0,0.06461168390721556,1.5036774450039758,0.3413451283720827,0.5321969696969698,0.33496375614162655,0.7000769894062577
"Improvement indicators (success, relief, reduced symptoms)","Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.5379008746355685,0.641399416909621,0.4096209912536443,0.7615176151761518,1.1872751909337276,1.0,0.06461168390721556,1.5036774450039758,0.3413451283720827,0.5321969696969698,0.33496375614162655,0.7000769894062577
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.27988338192419826,0.49416909620991256,0.21282798833819241,0.7604166666666666,1.5387782694198622,1.0,0.0745182704485376,2.111294207123843,0.486218179801453,0.3792207792207792,0.5263568683957732,0.5955475663716814
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",Alternative Surgical Treatments/Diagnostics,0.6603498542274052,0.641399416909621,0.49854227405247814,0.7549668874172186,1.1770620108368455,1.0,0.07499426259466724,1.4634780553147906,0.4428883367216327,0.6206896551724138,0.31669627954557716,0.766119807344973
Deterioration indicators (worsening symptoms),Alternative Surgical Treatments/Diagnostics,0.6618075801749271,0.641399416909621,0.49854227405247814,0.7533039647577092,1.174469363235883,1.0,0.07405927802191264,1.4536130778842147,0.4392518652954225,0.6195652173913043,0.3120590236739371,0.7652883460152182
Deterioration indicators (worsening symptoms),"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.6618075801749271,0.641399416909621,0.49854227405247814,0.7533039647577092,1.174469363235883,1.0,0.07405927802191264,1.4536130778842147,0.4392518652954225,0.6195652173913043,0.3120590236739371,0.7652883460152182
Deterioration indicators (worsening symptoms),"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.6618075801749271,0.6297376093294461,0.4956268221574344,0.748898678414097,1.1892233643334964,1.0,0.07886169878197008,1.474553731266943,0.4704868154158214,0.6227106227106227,0.3218287141420098,0.767967857725567
Comorbidities,Self-Treatment & Behavioral Interventions,0.15014577259475217,0.49416909620991256,0.11224489795918367,0.7475728155339806,1.5127874674227453,1.0,0.03804749721629594,2.0038685803991925,0.3988550043438552,0.21095890410958906,0.5009652779720769,0.4873557293009136
"Comorbidities, Symptom Experience & Severity",Self-Treatment & Behavioral Interventions,0.15014577259475217,0.49416909620991256,0.11224489795918367,0.7475728155339806,1.5127874674227453,1.0,0.03804749721629594,2.0038685803991925,0.3988550043438552,0.21095890410958906,0.5009652779720769,0.4873557293009136
"Botox Treatment Experiences & Procedures, Comorbidities",Self-Treatment & Behavioral Interventions,0.15014577259475217,0.49416909620991256,0.11224489795918367,0.7475728155339806,1.5127874674227453,1.0,0.03804749721629594,2.0038685803991925,0.3988550043438552,0.21095890410958906,0.5009652779720769,0.4873557293009136
Comorbidities,"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",0.15014577259475217,0.49416909620991256,0.11224489795918367,0.7475728155339806,1.5127874674227453,1.0,0.03804749721629594,2.0038685803991925,0.3988550043438552,0.21095890410958906,0.5009652779720769,0.4873557293009136
Comorbidities,"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",0.15014577259475217,0.47959183673469385,0.11224489795918367,0.7475728155339806,1.5587688494112788,1.0,0.04023621110251682,2.0616169544740974,0.4217994698269142,0.21690140845070427,0.5149438416143156,0.490807684362735
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.3979591836734694,0.5379008746355685,0.29591836734693877,0.7435897435897436,1.3823917726356754,1.0,0.08185577437972275,1.8021865889212831,0.45946397261417726,0.46241457858769935,0.44511849874625914,0.6468626224723786
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health","Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.5379008746355685,0.24052478134110788,0.7432432432432433,1.3817476012597967,1.0,0.06645190354359157,1.7997544882614707,0.4084639498432604,0.38732394366197187,0.4443686588797001,0.5951988573939794
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.5379008746355685,0.24052478134110788,0.7432432432432433,1.3817476012597967,1.0,0.06645190354359157,1.7997544882614707,0.4084639498432604,0.38732394366197187,0.4443686588797001,0.5951988573939794
Psychological Factors & Mental Health,"Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.5379008746355685,0.24052478134110788,0.7432432432432433,1.3817476012597967,1.0,0.06645190354359157,1.7997544882614707,0.4084639498432604,0.38732394366197187,0.4443686588797001,0.5951988573939794
Psychological Factors & Mental Health,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.3236151603498542,0.5306122448979592,0.24052478134110788,0.7432432432432433,1.4007276507276507,1.0,0.06881061462485871,1.8281417830290014,0.4229623824451412,0.3919239904988124,0.4529964747356053,0.5982699732699733
"Psychological Factors & Mental Health, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.5379008746355685,0.24052478134110788,0.7432432432432433,1.3817476012597967,1.0,0.06645190354359157,1.7997544882614707,0.4084639498432604,0.38732394366197187,0.4443686588797001,0.5951988573939794
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",0.15014577259475217,0.3979591836734694,0.10932944606413994,0.7281553398058253,1.8297236743838685,1.0,0.049577556970309994,2.2146501457725947,0.5335849056603773,0.24916943521594687,0.5484614118808623,0.50144030726555
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.27696793002915454,0.49416909620991256,0.20116618075801748,0.7263157894736841,1.469771774569166,1.0,0.06429718909637988,1.8482283023099344,0.4420582047685833,0.3529411764705882,0.45894130138025163,0.5666977177456916
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Self-Treatment & Behavioral Interventions,0.4096209912536443,0.49416909620991256,0.29591836734693877,0.7224199288256228,1.4618881155586347,1.0,0.09349633231051685,1.8222882559617253,0.5351699811469925,0.4868105515587529,0.4512393981970525,0.6606199939113364
Comorbidities,"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",0.15014577259475217,0.3892128279883382,0.10641399416909621,0.7087378640776699,1.820951965383077,1.0,0.04797533340699879,2.0970359572400388,0.5304870885124181,0.24579124579124578,0.5231364552679751,0.4910730518890222
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity","Improvement indicators (success, relief, reduced symptoms)",0.47959183673469385,0.5379008746355685,0.3396501457725947,0.7082066869300911,1.3166118895231507,1.0,0.08167727732492414,1.5836522108843536,0.4620886981402003,0.5010752688172042,0.368548224713068,0.6698215006466174
Psychological Factors & Mental Health,"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",0.3236151603498542,0.47959183673469385,0.22886297376093295,0.7072072072072073,1.4746022618363046,1.0,0.07365978461355391,1.7773940345368924,0.4758401054249947,0.39847715736040606,0.43737855502561407,0.5922054273118104
Psychological Factors & Mental Health,Self-Treatment & Behavioral Interventions,0.3236151603498542,0.49416909620991256,0.22886297376093295,0.7072072072072073,1.4311036700417232,1.0,0.06894236245101956,1.7276070867907607,0.4453656929497035,0.38861386138613857,0.42116468053067496,0.5851670254325122
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",0.3236151603498542,0.49416909620991256,0.22886297376093295,0.7072072072072073,1.4311036700417232,1.0,0.06894236245101956,1.7276070867907607,0.4453656929497035,0.38861386138613857,0.42116468053067496,0.5851670254325122
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.3236151603498542,0.49416909620991256,0.22886297376093295,0.7072072072072073,1.4311036700417232,1.0,0.06894236245101956,1.7276070867907607,0.4453656929497035,0.38861386138613857,0.42116468053067496,0.5851670254325122
"Psychological Factors & Mental Health, Symptom Experience & Severity",Self-Treatment & Behavioral Interventions,0.3236151603498542,0.49416909620991256,0.22886297376093295,0.7072072072072073,1.4311036700417232,1.0,0.06894236245101956,1.7276070867907607,0.4453656929497035,0.38861386138613857,0.42116468053067496,0.5851670254325122
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)","Improvement indicators (success, relief, reduced symptoms)",0.49854227405247814,0.5379008746355685,0.3498542274052478,0.7017543859649122,1.3046165549374793,1.0,0.08168790214961452,1.5493911850454467,0.4656249999999999,0.5095541401273886,0.3545852011732802,0.6760804450149764
"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.9329446064139941,0.6618075801749271,0.6486880466472303,0.6953125000000001,1.0506263766519826,1.0,0.031258234239135096,1.1099648650669063,0.7186126038104548,0.6856702619414483,0.09907058189655199,0.8377443557268722
Symptom Experience & Severity,Deterioration indicators (worsening symptoms),0.9373177842565598,0.6618075801749271,0.6501457725947521,0.6936236391912908,1.0480744856502764,1.0,0.029821757940993954,1.1038463246067098,0.7317759933256852,0.6850998463901689,0.09407679519493732,0.8380012469084206
Symptom Experience & Severity,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.9373177842565598,0.6603498542274052,0.6486880466472303,0.6920684292379472,1.0480329855568031,1.0,0.02973038444865661,1.1030052713726186,0.7311732427488897,0.6835637480798772,0.09338601912975021,0.8372041925439184
Comorbidities,"Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",0.15014577259475217,0.3396501457725947,0.10349854227405247,0.6893203883495146,2.0295012292178845,1.0,0.05250150872510604,2.125501093294461,0.5968883627666515,0.2679245283018868,0.5295227073019139,0.49702070919621655
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions","Improvement indicators (success, relief, reduced symptoms)",0.49416909620991256,0.5379008746355685,0.3396501457725947,0.687315634218289,1.2777737806876595,1.0,0.07383615670341437,1.4778453160239835,0.42976586560463065,0.4905263157894736,0.3233391958162343,0.6593759742907164
Self-Treatment & Behavioral Interventions,"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",0.49416909620991256,0.5306122448979592,0.3396501457725947,0.687315634218289,1.2953256183344677,1.0,0.07743797227345744,1.5011551790527526,0.4507303558397544,0.49574468085106377,0.3338463511607026,0.6637127621640895
Self-Treatment & Behavioral Interventions,"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",0.49416909620991256,0.5379008746355685,0.3396501457725947,0.687315634218289,1.2777737806876595,1.0,0.07383615670341437,1.4778453160239835,0.42976586560463065,0.4905263157894736,0.3233391958162343,0.6593759742907164
Self-Treatment & Behavioral Interventions,"Improvement indicators (success, relief, reduced symptoms)",0.49416909620991256,0.5379008746355685,0.3396501457725947,0.687315634218289,1.2777737806876595,1.0,0.07383615670341437,1.4778453160239835,0.42976586560463065,0.4905263157894736,0.3233391958162343,0.6593759742907164
"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Self-Treatment & Behavioral Interventions,0.4358600583090379,0.49416909620991256,0.29737609329446063,0.6822742474916388,1.3806493621807203,1.0,0.08198752220588357,1.592036212981433,0.4887140902872776,0.4700460829493087,0.371873584378283,0.6420220794980318
"Comorbidities, Self-Treatment & Behavioral Interventions",Psychological Factors & Mental Health,0.11224489795918367,0.3236151603498542,0.07580174927113703,0.6753246753246753,2.086814086814087,1.0,0.03947759861962278,2.083265306122449,0.5866489832007074,0.2105263157894737,0.5199843260188088,0.4547794547794548
"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.9329446064139941,0.641399416909621,0.6297376093294461,0.675,1.0523863636363637,1.0,0.03134748276653443,1.1033864095088586,0.7423510466988741,0.6666666666666669,0.09369918699187005,0.828409090909091
Symptom Experience & Severity,"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.9373177842565598,0.641399416909621,0.6297376093294461,0.6718506998444791,1.0474763183938924,1.0,0.028542529048270704,1.0927970375692595,0.7230835486649438,0.6635944700460831,0.08491699224923845,0.8268344408313305
Symptom Experience & Severity,Alternative Surgical Treatments/Diagnostics,0.9373177842565598,0.641399416909621,0.6297376093294461,0.6718506998444791,1.0474763183938924,1.0,0.028542529048270704,1.0927970375692595,0.7230835486649438,0.6635944700460831,0.08491699224923845,0.8268344408313305
Psychological Factors & Mental Health,"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.4358600583090379,0.21720116618075802,0.6711711711711712,1.539877670312453,1.0,0.0761502435209819,1.7156036582930627,0.5183406618838232,0.4005376344086022,0.41711478920781253,0.5847494651842478
Psychological Factors & Mental Health,"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",0.3236151603498542,0.4096209912536443,0.21720116618075802,0.6711711711711712,1.6385175210797986,1.0,0.08464160341354368,1.795399177283438,0.5761397824577644,0.4209039548022599,0.44302079857635424,0.6007101407457279
Self-Treatment & Behavioral Interventions,"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",0.49416909620991256,0.49854227405247814,0.33090379008746357,0.6696165191740413,1.3431489244251238,1.0,0.0845396050965159,1.51780508121616,0.5050717922025162,0.5000000000000001,0.34115387253893115,0.6666796046162604
